datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-12-06T09:00:00Z,4,0,1,2,18.86,22.725,94,15.0013,4,200,204
2012-01-16T05:00:00Z,1,1,0,1,4.92,8.335,54,6.0032,1,5,6
2012-01-03T12:00:00Z,1,0,1,1,7.38,6.82,37,35.0008,4,70,74
2011-07-05T11:00:00Z,3,0,1,1,31.98,34.85,46,7.0015,75,97,172
2012-01-15T23:00:00Z,1,0,0,1,6.56,9.85,43,6.0032,3,26,29
2011-05-15T10:00:00Z,2,0,0,1,23.78,27.275,83,15.0013,73,153,226
2012-02-14T17:00:00Z,1,0,1,1,17.22,21.21,38,23.9994,19,504,523
2012-10-01T06:00:00Z,4,0,1,1,18.04,21.97,77,7.0015,8,147,155
2012-09-07T12:00:00Z,3,0,1,1,31.98,37.12,59,11.0014,76,247,323
2011-11-06T12:00:00Z,4,0,0,1,18.04,21.97,54,0,120,226,346
2012-12-09T08:00:00Z,4,0,0,3,16.4,20.455,87,11.0014,1,68,69
2011-10-05T20:00:00Z,4,0,1,1,21.32,25,77,11.0014,18,228,246
2011-12-06T04:00:00Z,4,0,1,3,18.86,22.725,88,15.0013,0,7,7
2011-05-17T04:00:00Z,2,0,1,3,22.14,25.76,94,16.9979,2,2,4
2012-07-05T02:00:00Z,3,0,1,1,30.34,33.335,51,0,4,14,18
2011-06-06T13:00:00Z,2,0,1,1,31.98,34.09,35,0,28,152,180
2012-07-14T16:00:00Z,3,0,0,2,29.52,34.85,79,23.9994,226,340,566
2011-10-10T13:00:00Z,4,1,0,1,29.52,32.575,37,0,146,219,365
2012-04-16T11:00:00Z,2,1,0,1,26.24,30.305,65,16.9979,115,136,251
2012-03-13T01:00:00Z,1,0,1,2,21.32,25,59,15.0013,2,14,16
2011-02-01T00:00:00Z,1,0,1,2,6.56,9.09,64,7.0015,2,6,8
2012-02-18T01:00:00Z,1,0,0,1,13.12,15.91,49,11.0014,7,38,45
2012-05-06T19:00:00Z,2,0,0,2,24.6,30.305,64,11.0014,117,266,383
2011-08-18T23:00:00Z,3,0,1,2,28.7,33.335,74,8.9981,20,94,114
2011-07-02T02:00:00Z,3,0,0,1,26.24,31.06,53,0,9,43,52
2012-09-07T14:00:00Z,3,0,1,1,32.8,38.635,59,16.9979,66,187,253
2011-04-19T14:00:00Z,2,0,1,2,22.14,25.76,64,12.998,19,88,107
2011-03-03T21:00:00Z,1,0,1,1,7.38,10.605,40,7.0015,3,48,51
2012-12-03T16:00:00Z,4,0,1,1,24.6,31.06,53,8.9981,45,397,442
2012-10-05T03:00:00Z,4,0,1,1,22.14,25.76,73,0,5,11,16
2012-04-09T12:00:00Z,2,0,1,1,22.14,25.76,28,47.9988,94,186,280
2011-09-17T20:00:00Z,3,0,0,1,21.32,25,68,8.9981,43,133,176
2011-11-12T03:00:00Z,4,0,0,1,9.84,12.12,70,8.9981,4,13,17
2011-01-02T15:00:00Z,1,0,0,3,13.94,16.665,81,11.0014,19,55,74
2011-02-12T07:00:00Z,1,0,0,1,4.92,7.575,80,7.0015,2,9,11
2011-10-10T22:00:00Z,4,1,0,1,22.96,26.515,88,6.0032,22,104,126
2011-06-06T21:00:00Z,2,0,1,1,27.06,31.06,57,6.0032,29,160,189
2012-11-09T18:00:00Z,4,0,1,1,17.22,21.21,44,7.0015,46,450,496
2011-01-09T13:00:00Z,1,0,0,1,8.2,8.335,34,30.0026,6,69,75
2011-11-02T19:00:00Z,4,0,1,1,16.4,20.455,76,8.9981,25,257,282
2012-08-02T14:00:00Z,3,0,1,1,35.26,39.395,41,8.9981,54,171,225
2012-05-12T12:00:00Z,2,0,0,1,26.24,31.06,36,11.0014,206,353,559
2011-08-13T08:00:00Z,3,0,0,2,28.7,32.575,65,11.0014,28,90,118
2012-12-16T17:00:00Z,4,0,0,2,15.58,19.695,82,7.0015,29,214,243
2012-07-04T13:00:00Z,3,1,0,1,36.9,40.91,35,0,177,322,499
2011-12-16T22:00:00Z,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
2012-10-13T03:00:00Z,4,0,0,1,13.12,15.15,66,15.0013,2,13,15
2011-02-05T19:00:00Z,1,0,0,2,11.48,12.12,93,30.0026,6,78,84
2012-05-07T04:00:00Z,2,0,1,2,18.86,22.725,88,8.9981,0,2,2
2012-04-18T23:00:00Z,2,0,1,2,17.22,21.21,77,0,14,56,70
2011-06-01T18:00:00Z,2,0,1,3,33.62,39.395,56,26.0027,31,278,309
2011-10-13T16:00:00Z,4,0,1,1,27.06,31.06,74,15.0013,36,240,276
2011-11-19T02:00:00Z,4,0,0,1,9.84,12.12,56,11.0014,12,34,46
2011-05-13T01:00:00Z,2,0,1,1,21.32,25,83,11.0014,5,15,20
2011-04-04T02:00:00Z,2,0,1,1,15.58,19.695,66,16.9979,1,1,2
2011-04-11T21:00:00Z,2,0,1,1,27.06,31.06,61,16.9979,39,119,158
2012-06-17T21:00:00Z,2,0,0,1,25.42,31.06,57,12.998,76,170,246
2011-08-04T09:00:00Z,3,0,1,1,29.52,34.85,74,22.0028,25,162,187
2012-12-01T11:00:00Z,4,0,0,2,13.12,16.665,76,7.0015,74,318,392
2012-02-05T15:00:00Z,1,0,0,2,12.3,14.395,56,16.9979,55,217,272
2011-02-07T08:00:00Z,1,0,1,2,6.56,11.365,100,0,7,223,230
2012-07-13T05:00:00Z,3,0,1,2,27.06,31.82,56,6.0032,4,30,34
2011-01-10T18:00:00Z,1,0,1,1,8.2,9.85,40,15.0013,1,154,155
2011-06-14T05:00:00Z,2,0,1,1,22.14,25.76,56,22.0028,3,23,26
2011-09-05T20:00:00Z,3,1,0,3,27.06,29.545,94,16.9979,26,56,82
2012-05-18T16:00:00Z,2,0,1,1,27.06,31.06,34,16.9979,151,417,568
2011-07-03T19:00:00Z,3,0,0,2,27.06,30.305,83,12.998,100,83,183
2012-10-01T02:00:00Z,4,0,1,1,18.86,22.725,72,0,6,6,12
2012-02-17T02:00:00Z,1,0,1,2,12.3,15.91,93,7.0015,1,11,12
2011-09-04T08:00:00Z,3,0,0,1,27.06,30.305,78,11.0014,21,49,70
2012-10-15T06:00:00Z,4,0,1,2,22.96,26.515,73,19.9995,6,141,147
2012-02-16T18:00:00Z,1,0,1,3,13.94,16.665,87,8.9981,8,345,353
2011-12-16T21:00:00Z,4,0,1,2,13.12,15.91,45,11.0014,7,95,102
2011-06-15T16:00:00Z,2,0,1,1,31.16,33.335,27,8.9981,47,265,312
2011-01-01T20:00:00Z,1,0,0,2,16.4,20.455,87,16.9979,11,25,36
2011-08-17T23:00:00Z,3,0,1,1,28.7,32.575,65,19.0012,20,85,105
2011-07-04T02:00:00Z,3,1,0,1,26.24,28.79,83,0,33,30,63
2012-03-09T07:00:00Z,1,0,1,2,15.58,19.695,40,19.9995,6,262,268
2011-02-15T14:00:00Z,1,0,1,1,13.94,15.91,19,15.0013,10,69,79
2012-05-09T13:00:00Z,2,0,1,2,26.24,31.06,53,16.9979,50,216,266
2011-09-11T07:00:00Z,3,0,0,1,24.6,27.275,88,0,9,28,37
2012-08-11T16:00:00Z,3,0,0,1,32.8,36.365,46,19.9995,227,304,531
2012-04-01T02:00:00Z,2,0,0,2,14.76,17.425,76,11.0014,20,61,81
2012-04-03T20:00:00Z,2,0,1,1,22.96,26.515,24,8.9981,54,325,379
2012-03-12T00:00:00Z,1,0,1,1,15.58,19.695,54,12.998,4,20,24
2011-10-09T06:00:00Z,4,0,0,1,18.04,21.97,88,0,7,14,21
2011-07-07T20:00:00Z,3,0,1,1,31.16,35.605,58,23.9994,61,224,285
2012-02-04T20:00:00Z,1,0,0,3,9.84,11.365,93,12.998,4,73,77
2012-04-11T10:00:00Z,2,0,1,2,13.94,15.15,49,22.0028,26,127,153
2011-03-19T11:00:00Z,1,0,0,1,18.86,22.725,36,30.0026,90,106,196
2011-02-12T00:00:00Z,1,0,0,1,6.56,9.85,69,6.0032,3,27,30
2011-08-03T10:00:00Z,3,0,1,3,30.34,34.09,58,6.0032,9,59,68
2012-06-11T07:00:00Z,2,0,1,1,26.24,29.545,78,7.0015,25,478,503
2012-12-01T00:00:00Z,4,0,0,1,10.66,15.15,81,0,9,99,108
2011-03-10T15:00:00Z,1,0,1,3,18.04,21.97,0,15.0013,3,11,14
2012-05-14T11:00:00Z,2,0,1,2,22.96,26.515,83,15.0013,12,67,79
2011-02-02T09:00:00Z,1,0,1,2,9.84,12.88,93,6.0032,4,119,123
2012-06-01T11:00:00Z,2,0,1,2,28.7,33.335,74,19.0012,42,193,235
2011-02-16T09:00:00Z,1,0,1,1,9.84,10.605,52,19.0012,2,122,124
2012-06-05T21:00:00Z,2,0,1,1,22.14,25.76,56,11.0014,30,253,283
2011-08-02T09:00:00Z,3,0,1,1,31.98,34.85,46,19.9995,31,182,213
2011-05-15T17:00:00Z,2,0,0,3,22.96,26.515,78,23.9994,137,255,392
2011-08-04T13:00:00Z,3,0,1,1,31.16,35.605,58,0,63,142,205
2011-07-17T14:00:00Z,3,0,0,1,32.8,37.12,49,23.9994,168,262,430
2011-09-14T08:00:00Z,3,0,1,1,25.42,28.79,83,11.0014,33,396,429
2011-03-16T04:00:00Z,1,0,1,2,12.3,15.15,93,11.0014,0,1,1
2012-08-07T20:00:00Z,3,0,1,2,30.34,34.85,70,8.9981,74,374,448
2011-05-03T14:00:00Z,2,0,1,2,28.7,32.575,58,35.0008,36,122,158
2012-12-14T22:00:00Z,4,0,1,1,11.48,14.395,75,7.0015,4,134,138
2012-12-17T13:00:00Z,4,0,1,2,16.4,20.455,87,8.9981,16,194,210
2011-07-06T22:00:00Z,3,0,1,1,28.7,33.335,79,12.998,30,156,186
2012-07-09T13:00:00Z,3,0,1,2,31.16,34.85,55,16.9979,67,188,255
2011-03-19T19:00:00Z,1,0,0,1,18.04,21.97,33,19.0012,38,116,154
2011-07-13T13:00:00Z,3,0,1,3,33.62,37.88,46,8.9981,39,119,158
2011-04-16T20:00:00Z,2,0,0,3,18.04,21.97,94,15.0013,4,49,53
2012-07-11T15:00:00Z,3,0,1,1,32.8,35.605,41,16.9979,56,220,276
2012-10-08T16:00:00Z,4,1,0,3,17.22,21.21,58,12.998,61,316,377
2011-03-12T17:00:00Z,1,0,0,1,18.86,22.725,44,22.0028,99,114,213
2012-06-11T09:00:00Z,2,0,1,1,28.7,32.575,65,8.9981,57,259,316
2011-07-07T07:00:00Z,3,0,1,2,27.06,29.545,89,7.0015,13,279,292
2012-05-15T07:00:00Z,2,0,1,3,22.96,26.515,94,8.9981,1,91,92
2011-04-01T03:00:00Z,2,0,1,2,9.84,11.365,93,16.9979,0,4,4
2011-06-05T21:00:00Z,2,0,0,1,26.24,30.305,73,11.0014,54,111,165
2011-03-02T19:00:00Z,1,0,1,1,16.4,20.455,28,35.0008,6,144,150
2012-04-04T14:00:00Z,2,0,1,2,25.42,31.06,46,12.998,82,176,258
2011-05-14T17:00:00Z,2,0,0,2,22.96,26.515,88,12.998,78,194,272
2012-11-09T15:00:00Z,4,0,1,1,18.86,22.725,36,15.0013,78,278,356
2012-04-02T16:00:00Z,2,0,1,1,20.5,24.24,34,22.0028,104,291,395
2012-03-01T16:00:00Z,1,0,1,1,23.78,27.275,32,19.9995,38,323,361
2011-09-01T18:00:00Z,3,0,1,1,29.52,33.335,54,15.0013,69,462,531
2011-06-03T16:00:00Z,2,0,1,1,29.52,31.82,26,22.0028,63,286,349
2012-12-07T23:00:00Z,4,0,1,2,14.76,18.18,93,6.0032,6,116,122
2012-07-06T09:00:00Z,3,0,1,1,33.62,36.365,36,8.9981,55,249,304
2011-04-01T01:00:00Z,2,0,1,3,10.66,12.88,100,11.0014,0,4,4
2011-12-07T20:00:00Z,4,0,1,3,13.94,14.395,87,43.0006,1,25,26
2012-09-09T18:00:00Z,3,0,0,1,27.06,31.06,36,16.9979,156,404,560
2011-10-15T16:00:00Z,4,0,0,1,25.42,31.06,29,26.0027,179,264,443
2011-01-14T09:00:00Z,1,0,1,1,5.74,7.575,69,8.9981,0,117,117
2011-10-02T01:00:00Z,4,0,0,3,13.94,15.91,87,16.9979,1,23,24
2011-03-11T00:00:00Z,1,0,1,2,13.94,17.425,100,6.0032,0,6,6
2011-06-01T03:00:00Z,2,0,1,1,27.88,31.82,89,12.998,0,6,6
2011-03-08T14:00:00Z,1,0,1,2,15.58,19.695,20,0,16,56,72
2012-03-15T21:00:00Z,1,0,1,1,22.14,25.76,68,19.0012,36,207,243
2012-06-02T02:00:00Z,2,0,0,2,22.14,25.76,88,0,3,38,41
2012-01-07T23:00:00Z,1,0,0,1,17.22,21.21,38,15.0013,16,103,119
2012-06-03T08:00:00Z,2,0,0,1,22.14,25.76,60,6.0032,30,110,140
2011-05-09T17:00:00Z,2,0,1,1,25.42,31.06,38,16.9979,59,539,598
2011-07-19T08:00:00Z,3,0,1,2,31.16,36.365,70,11.0014,31,381,412
2011-08-18T00:00:00Z,3,0,1,1,27.88,31.82,65,8.9981,18,38,56
2011-02-10T22:00:00Z,1,0,1,1,4.92,9.85,39,0,4,47,51
2011-01-01T06:00:00Z,1,0,0,1,9.02,13.635,80,0,2,0,2
2011-09-09T05:00:00Z,3,0,1,2,25.42,27.275,94,8.9981,0,14,14
2012-02-06T15:00:00Z,1,0,1,1,17.22,21.21,32,19.0012,25,146,171
2012-06-16T22:00:00Z,2,0,0,1,25.42,31.06,53,19.9995,91,189,280
2012-08-15T19:00:00Z,3,0,1,1,28.7,32.575,61,8.9981,124,525,649
2012-07-01T06:00:00Z,3,0,0,1,28.7,33.335,79,6.0032,8,19,27
2012-08-01T07:00:00Z,3,0,1,2,26.24,28.79,83,8.9981,19,468,487
2011-05-17T00:00:00Z,2,0,1,2,22.96,26.515,88,0,13,18,31
2011-04-15T19:00:00Z,2,1,0,1,17.22,21.21,77,26.0027,41,168,209
2012-01-10T13:00:00Z,1,0,1,1,17.22,21.21,38,19.9995,15,163,178
2012-04-03T10:00:00Z,2,0,1,1,18.04,21.97,33,0,77,142,219
2012-11-19T05:00:00Z,4,0,1,2,14.76,17.425,66,15.0013,1,38,39
2011-01-14T17:00:00Z,1,0,1,1,9.02,11.365,41,11.0014,4,155,159
2012-06-17T07:00:00Z,2,0,0,1,21.32,25,72,6.0032,18,30,48
2012-02-02T21:00:00Z,1,0,1,1,13.94,15.15,46,27.9993,4,144,148
2011-08-01T15:00:00Z,3,0,1,1,36.9,39.395,27,0,52,77,129
2012-11-05T11:00:00Z,4,0,1,1,13.94,15.91,46,15.0013,31,119,150
2011-11-03T14:00:00Z,4,0,1,1,21.32,25,52,11.0014,32,120,152
2012-01-07T00:00:00Z,1,0,0,1,14.76,17.425,50,11.0014,2,77,79
2012-01-12T08:00:00Z,1,0,1,1,13.12,15.91,81,12.998,11,497,508
2011-12-07T03:00:00Z,4,0,1,3,18.86,22.725,100,15.0013,0,3,3
2012-04-14T12:00:00Z,2,0,0,1,23.78,27.275,35,16.9979,274,404,678
2011-06-02T17:00:00Z,2,0,1,1,31.16,32.575,20,35.0008,88,484,572
2012-04-19T20:00:00Z,2,0,1,1,22.96,26.515,49,15.0013,52,352,404
2012-12-01T02:00:00Z,4,0,0,2,10.66,15.15,81,0,3,47,50
2011-09-07T02:00:00Z,3,0,1,2,22.14,25.76,94,15.0013,2,4,6
2011-06-11T04:00:00Z,2,0,0,1,27.88,31.82,79,6.0032,4,9,13
2012-11-04T07:00:00Z,4,0,0,1,10.66,13.635,65,7.0015,11,39,50
2012-03-18T12:00:00Z,1,0,0,2,18.04,21.97,88,8.9981,222,281,503
2012-03-18T06:00:00Z,1,0,0,2,16.4,20.455,94,7.0015,2,9,11
2012-04-11T11:00:00Z,2,0,1,2,15.58,19.695,43,22.0028,38,142,180
2011-03-04T14:00:00Z,1,0,1,1,14.76,16.665,40,19.0012,30,65,95
2012-03-11T21:00:00Z,1,0,0,1,17.22,21.21,54,15.0013,37,110,147
2011-11-12T06:00:00Z,4,0,0,1,9.02,11.365,75,11.0014,0,7,7
2011-02-16T11:00:00Z,1,0,1,1,13.94,15.15,34,19.9995,7,59,66
2012-10-18T01:00:00Z,4,0,1,1,18.86,22.725,82,15.0013,0,14,14
2011-09-17T17:00:00Z,3,0,0,1,21.32,25,72,15.0013,141,218,359
2012-02-18T22:00:00Z,1,0,0,1,16.4,20.455,40,30.0026,17,101,118
2012-07-18T02:00:00Z,3,0,1,1,30.34,34.85,66,8.9981,3,5,8
2012-09-09T03:00:00Z,3,0,0,1,22.14,25.76,73,15.0013,14,32,46
2012-07-17T06:00:00Z,3,0,1,1,29.52,34.09,66,7.0015,16,197,213
2011-03-15T21:00:00Z,1,0,1,3,13.12,16.665,81,7.0015,2,53,55
2011-08-03T03:00:00Z,3,0,1,2,31.16,34.85,55,6.0032,0,4,4
2012-04-01T11:00:00Z,2,0,0,2,16.4,20.455,71,12.998,180,271,451
2011-05-05T00:00:00Z,2,0,1,1,14.76,17.425,66,12.998,4,23,27
2012-10-12T02:00:00Z,4,0,1,1,16.4,20.455,66,6.0032,0,16,16
2011-01-16T21:00:00Z,1,0,0,1,7.38,9.85,51,11.0014,6,22,28
2011-08-16T13:00:00Z,3,0,1,1,31.16,34.09,48,19.9995,45,147,192
2012-03-05T06:00:00Z,1,0,1,1,7.38,9.85,59,8.9981,2,89,91
2012-01-01T04:00:00Z,1,0,0,1,11.48,15.15,81,6.0032,0,8,8
2011-01-04T23:00:00Z,1,0,1,1,8.2,11.365,69,6.0032,2,9,11
2011-06-13T14:00:00Z,2,0,1,1,28.7,31.82,34,16.9979,55,145,200
2012-11-11T15:00:00Z,4,0,0,1,22.96,26.515,37,15.0013,304,420,724
2012-07-15T13:00:00Z,3,0,0,1,35.26,39.395,41,7.0015,171,309,480
2011-03-13T16:00:00Z,1,0,0,1,18.86,22.725,41,26.0027,124,132,256
2012-12-09T02:00:00Z,4,0,0,2,16.4,20.455,87,7.0015,8,70,78
2011-07-07T10:00:00Z,3,0,1,1,31.98,37.12,62,0,29,72,101
2011-09-10T04:00:00Z,3,0,0,1,23.78,27.275,94,6.0032,3,4,7
2011-11-13T14:00:00Z,4,0,0,2,22.14,25.76,28,32.9975,108,263,371
2012-03-07T09:00:00Z,1,0,1,1,12.3,13.635,61,22.0028,12,252,264
2011-07-09T18:00:00Z,3,0,0,1,33.62,36.365,36,7.0015,132,246,378
2012-02-08T07:00:00Z,1,0,1,2,9.84,12.88,70,7.0015,5,276,281
2011-08-02T19:00:00Z,3,0,1,2,35.26,37.88,36,15.0013,85,369,454
2012-10-03T21:00:00Z,4,0,1,2,27.06,31.06,74,0,14,195,209
2011-02-09T05:00:00Z,1,0,1,1,2.46,5.305,45,7.0015,0,7,7
2011-12-16T10:00:00Z,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
2011-11-09T03:00:00Z,4,0,1,1,13.12,17.425,93,0,0,4,4
2012-09-10T19:00:00Z,3,0,1,1,25.42,31.06,38,19.9995,71,562,633
2012-07-13T22:00:00Z,3,0,1,1,30.34,33.335,45,0,59,204,263
2012-01-13T16:00:00Z,1,0,1,1,11.48,12.12,30,31.0009,18,215,233
2011-10-08T07:00:00Z,4,0,0,1,17.22,21.21,94,6.0032,27,46,73
2012-05-15T15:00:00Z,2,0,1,2,28.7,32.575,61,6.0032,51,205,256
2012-12-01T03:00:00Z,4,0,0,2,10.66,13.635,81,8.9981,1,14,15
2012-04-08T07:00:00Z,2,0,0,1,15.58,19.695,27,11.0014,12,25,37
2012-10-15T21:00:00Z,4,0,1,1,21.32,25,59,22.0028,16,190,206
2012-01-05T15:00:00Z,1,0,1,1,14.76,16.665,34,19.0012,6,113,119
2011-06-01T06:00:00Z,2,0,1,2,27.88,31.82,89,6.0032,7,121,128
2011-02-04T11:00:00Z,1,0,1,1,9.02,11.365,51,11.0014,3,61,64
2012-11-11T00:00:00Z,4,0,0,1,13.94,17.425,81,6.0032,14,110,124
2011-05-01T16:00:00Z,2,0,0,2,20.5,24.24,72,12.998,75,139,214
2011-12-10T05:00:00Z,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
2011-09-19T17:00:00Z,3,0,1,2,23.78,27.275,64,8.9981,85,483,568
2011-08-15T08:00:00Z,3,0,1,1,26.24,29.545,78,22.0028,29,326,355
2011-11-11T07:00:00Z,4,1,0,1,11.48,13.635,45,16.9979,5,116,121
2011-05-12T15:00:00Z,2,0,1,2,26.24,31.06,53,16.9979,54,163,217
2012-03-09T06:00:00Z,1,0,1,2,16.4,20.455,50,23.9994,2,83,85
2012-05-01T14:00:00Z,2,0,1,2,30.34,33.335,48,16.9979,37,167,204
2011-05-02T15:00:00Z,2,0,1,1,27.06,31.06,61,12.998,45,110,155
2011-02-11T13:00:00Z,1,0,1,1,9.84,11.365,35,12.998,21,89,110
2011-12-09T03:00:00Z,4,0,1,1,9.02,13.635,80,0,1,5,6
2011-05-12T00:00:00Z,2,0,1,2,18.86,22.725,88,15.0013,5,39,44
2012-03-09T04:00:00Z,1,0,1,3,16.4,20.455,66,19.0012,0,1,1
2011-08-10T20:00:00Z,3,0,1,1,31.16,33.335,31,8.9981,59,253,312
2012-08-10T04:00:00Z,3,0,1,3,28.7,33.335,84,19.0012,0,7,7
2012-01-13T13:00:00Z,1,0,1,1,10.66,10.605,33,35.0008,14,140,154
2012-12-15T00:00:00Z,4,0,0,1,12.3,16.665,70,0,4,90,94
2011-11-05T20:00:00Z,4,0,0,1,13.12,17.425,66,0,29,136,165
2012-10-07T11:00:00Z,4,0,0,2,17.22,21.21,71,7.0015,76,260,336
2011-07-05T00:00:00Z,3,0,1,2,28.7,32.575,65,11.0014,19,36,55
2012-07-01T18:00:00Z,3,0,0,1,36.08,38.635,32,23.9994,95,275,370
2011-05-14T08:00:00Z,2,0,0,3,20.5,24.24,94,0,16,72,88
2011-09-02T06:00:00Z,3,0,1,1,24.6,28.03,83,8.9981,3,73,76
2012-10-18T03:00:00Z,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
2011-07-11T09:00:00Z,3,0,1,1,31.98,37.12,59,19.9995,41,167,208
2012-11-17T09:00:00Z,4,0,0,1,13.94,15.91,49,15.0013,48,200,248
2012-05-18T09:00:00Z,2,0,1,1,22.96,26.515,56,7.0015,57,304,361
2011-05-15T04:00:00Z,2,0,0,2,21.32,25,100,0,5,8,13
2011-03-19T06:00:00Z,1,0,0,1,18.04,21.97,44,27.9993,0,10,10
2012-10-15T13:00:00Z,4,0,1,2,22.96,26.515,88,15.0013,37,109,146
2012-01-19T04:00:00Z,1,0,1,1,4.92,7.575,54,7.0015,0,1,1
2011-11-14T19:00:00Z,4,0,1,1,24.6,31.06,53,19.9995,28,274,302
2011-11-04T13:00:00Z,4,0,1,1,18.04,21.97,51,27.9993,33,161,194
2012-07-10T10:00:00Z,3,0,1,1,31.16,35.605,62,12.998,56,134,190
2011-06-03T04:00:00Z,2,0,1,1,21.32,25,48,22.0028,1,5,6
2012-10-14T17:00:00Z,4,0,0,1,26.24,31.06,44,12.998,193,346,539
2011-12-10T18:00:00Z,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
2011-08-10T09:00:00Z,3,0,1,1,31.16,34.09,48,15.0013,32,148,180
2011-07-10T23:00:00Z,3,0,0,1,29.52,34.09,66,16.9979,19,53,72
2012-09-01T22:00:00Z,3,0,0,2,27.06,29.545,89,0,21,57,78
2011-02-09T21:00:00Z,1,0,1,2,5.74,7.575,86,11.0014,0,83,83
2012-06-16T07:00:00Z,2,0,0,1,22.14,25.76,68,12.998,10,68,78
2012-09-08T08:00:00Z,3,0,0,1,28.7,33.335,79,22.0028,33,197,230
2011-03-01T14:00:00Z,1,0,1,1,13.12,16.665,36,8.9981,18,61,79
2011-07-17T21:00:00Z,3,0,0,1,30.34,34.09,62,15.0013,59,148,207
2012-03-08T05:00:00Z,1,0,1,1,17.22,21.21,77,15.0013,1,28,29
2012-12-16T16:00:00Z,4,0,0,2,15.58,19.695,82,7.0015,66,334,400
2012-09-03T17:00:00Z,3,1,0,1,30.34,34.85,70,8.9981,181,317,498
2011-10-19T06:00:00Z,4,0,1,3,21.32,25,83,16.9979,3,28,31
2011-06-10T06:00:00Z,2,0,1,1,27.06,30.305,78,6.0032,10,94,104
2012-03-04T05:00:00Z,1,0,0,2,13.94,15.91,46,15.0013,0,5,5
2012-08-16T09:00:00Z,3,0,1,1,29.52,33.335,54,7.0015,41,296,337
2012-04-06T08:00:00Z,2,0,1,1,12.3,13.635,49,22.0028,19,489,508
2012-02-18T07:00:00Z,1,0,0,1,9.84,14.395,70,0,8,33,41
2011-08-17T04:00:00Z,3,0,1,1,26.24,30.305,73,0,0,5,5
2012-08-08T17:00:00Z,3,0,1,2,32.8,37.88,55,19.0012,107,751,858
2011-02-16T01:00:00Z,1,0,1,1,8.2,11.365,44,6.0032,0,9,9
2011-09-11T15:00:00Z,3,0,0,1,30.34,33.335,51,19.9995,134,270,404
2011-01-03T06:00:00Z,1,0,1,1,5.74,5.305,50,26.0027,0,30,30
2012-04-15T07:00:00Z,2,0,0,1,20.5,24.24,63,7.0015,16,30,46
2012-01-07T15:00:00Z,1,0,0,1,23.78,27.275,37,19.9995,132,317,449
2012-04-15T09:00:00Z,2,0,0,1,22.14,25.76,56,15.0013,97,154,251
2012-07-02T09:00:00Z,3,0,1,1,31.98,34.85,46,16.9979,56,239,295
2012-12-15T16:00:00Z,4,0,0,1,16.4,20.455,50,8.9981,85,328,413
2011-09-09T10:00:00Z,3,0,1,2,25.42,25.76,100,0,2,27,29
2012-11-04T04:00:00Z,4,0,0,1,10.66,13.635,65,8.9981,2,7,9
2011-07-18T11:00:00Z,3,0,1,1,32.8,37.88,55,6.0032,42,99,141
2012-07-10T22:00:00Z,3,0,1,2,26.24,28.79,83,8.9981,14,125,139
2011-03-16T12:00:00Z,1,0,1,2,16.4,20.455,71,7.0015,23,65,88
2011-12-02T02:00:00Z,4,0,1,1,9.84,14.395,75,0,0,10,10
2011-06-15T08:00:00Z,2,0,1,1,23.78,27.275,53,8.9981,53,445,498
2011-02-12T22:00:00Z,1,0,0,1,9.84,12.88,44,6.0032,6,39,45
2012-09-03T21:00:00Z,3,1,0,1,29.52,34.09,76,7.0015,42,142,184
2011-08-03T15:00:00Z,3,0,1,2,28.7,33.335,79,8.9981,31,87,118
2012-06-17T15:00:00Z,2,0,0,1,27.06,31.06,50,15.0013,203,260,463
2012-05-16T05:00:00Z,2,0,1,1,22.14,25.76,94,7.0015,4,34,38
2011-11-16T07:00:00Z,4,0,1,3,18.86,22.725,94,0,7,130,137
2011-06-17T08:00:00Z,2,0,1,2,24.6,28.03,83,0,28,426,454
2011-07-01T20:00:00Z,3,0,1,1,29.52,32.575,42,15.0013,84,185,269
2012-06-10T11:00:00Z,2,0,0,1,31.16,34.09,45,6.0032,184,315,499
2012-03-01T02:00:00Z,1,0,1,2,18.86,22.725,94,19.0012,0,6,6
2012-10-16T10:00:00Z,4,0,1,1,20.5,24.24,48,19.0012,65,157,222
2012-12-11T02:00:00Z,4,0,1,2,16.4,20.455,66,22.0028,0,1,1
2011-11-03T12:00:00Z,4,0,1,1,20.5,24.24,51,12.998,17,162,179
2012-03-03T21:00:00Z,1,0,0,1,18.86,22.725,19,22.0028,24,130,154
2012-10-18T06:00:00Z,4,0,1,1,18.04,21.97,88,19.9995,3,150,153
2011-07-17T20:00:00Z,3,0,0,1,31.16,35.605,58,16.9979,85,177,262
2011-01-16T09:00:00Z,1,0,0,1,9.02,10.605,51,16.9979,3,29,32
2011-03-09T16:00:00Z,1,0,1,2,13.94,15.15,76,22.0028,10,102,112
2012-01-14T17:00:00Z,1,0,0,1,9.84,11.365,41,16.9979,15,129,144
2012-04-06T18:00:00Z,2,0,1,1,20.5,24.24,22,31.0009,104,380,484
